mean_ranks,created_at,loss,train_loss,epoch
506.95001220703125,2023-04-07 05:53:36.059697,,,
110.0999984741211,2023-04-07 05:53:36.088221,,,
114.8499984741211,2023-04-07 05:53:36.116596,,,
561.9000244140625,2023-04-07 05:53:36.142471,,,
235.60000610351562,2023-04-07 05:53:36.168299,,,
177.35000610351562,2023-04-07 05:53:36.194312,,,
138.6999969482422,2023-04-07 05:53:36.223521,,,
107.0999984741211,2023-04-07 05:53:36.250429,,,
574.6500244140625,2023-04-07 05:53:36.276413,,,
102.9000015258789,2023-04-07 05:53:36.305161,,,
105.6500015258789,2023-04-07 05:53:36.330916,,,
107.75,2023-04-07 05:53:36.357187,,,
52.10000228881836,2023-04-07 05:53:36.383185,,,
63.85000228881836,2023-04-07 05:53:36.409669,,,
422.0500183105469,2023-04-07 05:53:36.437821,,,
84.55000305175781,2023-04-07 05:53:36.465965,,,
197.10000610351562,2023-04-07 05:53:36.494270,,,
349.0500183105469,2023-04-07 05:53:36.522720,,,
271.70001220703125,2023-04-07 05:53:36.550569,,,
157.0,2023-04-07 05:53:36.578703,,,
86.5,2023-04-07 05:53:36.606776,,,
313.25,2023-04-07 05:53:36.635270,,,
88.5,2023-04-07 05:53:36.663588,,,
71.6500015258789,2023-04-07 05:53:36.691894,,,
88.55000305175781,2023-04-07 05:53:36.721322,,,
447.6499938964844,2023-04-07 05:53:36.749978,,,
204.0,2023-04-07 05:53:36.778590,,,
120.1500015258789,2023-04-07 05:53:36.806836,,,
78.05000305175781,2023-04-07 05:53:36.835328,,,
463.70001220703125,2023-04-07 05:53:36.863366,,,
239.25,2023-04-07 05:53:36.890568,,,
111.75,2023-04-07 05:53:36.914062,,,
195.10000610351562,2023-04-07 05:53:36.937488,,,
72.45000457763672,2023-04-07 05:53:36.960602,,,
529.9000244140625,2023-04-07 05:53:36.983659,,,
164.5,2023-04-07 05:53:37.006806,,,
115.95000457763672,2023-04-07 05:53:37.030135,,,
105.0,2023-04-07 05:53:37.053542,,,
140.6999969482422,2023-04-07 05:53:37.076914,,,
918.0,2023-04-07 05:53:37.100125,,,
367.3999938964844,2023-04-07 05:53:37.122967,,,
107.8499984741211,2023-04-07 05:53:37.146019,,,
126.45000457763672,2023-04-07 05:53:37.168810,,,
118.55000305175781,2023-04-07 05:53:37.192140,,,
70.55000305175781,2023-04-07 05:53:37.215284,,,
111.30000305175781,2023-04-07 05:53:37.238120,,,
395.1499938964844,2023-04-07 05:53:37.261454,,,
155.5500030517578,2023-04-07 05:53:37.284504,,,
240.8000030517578,2023-04-07 05:53:37.307711,,,
189.9499969482422,2023-04-07 05:53:37.330615,,,
504.20001220703125,2023-04-07 05:53:37.353761,,,
555.0499877929688,2023-04-07 05:53:37.377061,,,
91.20000457763672,2023-04-07 05:53:37.400147,,,
79.1500015258789,2023-04-07 05:53:37.423372,,,
94.30000305175781,2023-04-07 05:53:37.446520,,,
417.3999938964844,2023-04-07 05:53:37.469606,,,
274.8999938964844,2023-04-07 05:53:37.492833,,,
580.75,2023-04-07 05:53:37.516235,,,
64.5999984741211,2023-04-07 05:53:37.539839,,,
112.20000457763672,2023-04-07 05:53:37.563348,,,
680.2999877929688,2023-04-07 05:53:37.586426,,,
59.25,2023-04-07 05:53:37.609673,,,
107.75,2023-04-07 05:53:37.632663,,,
167.3000030517578,2023-04-07 05:53:37.656041,,,
118.05000305175781,2023-04-07 05:53:37.679492,,,
122.80000305175781,2023-04-07 05:53:37.702438,,,
115.6500015258789,2023-04-07 05:53:37.728058,,,
132.85000610351562,2023-04-07 05:53:37.751144,,,
117.5,2023-04-07 05:53:37.774256,,,
335.6000061035156,2023-04-07 05:53:37.797234,,,
65.5999984741211,2023-04-07 05:53:37.820752,,,
794.1500244140625,2023-04-07 05:53:37.844004,,,
90.0,2023-04-07 05:53:37.867016,,,
94.80000305175781,2023-04-07 05:53:37.890089,,,
412.75,2023-04-07 05:53:37.912876,,,
75.3499984741211,2023-04-07 05:53:37.935836,,,
145.4499969482422,2023-04-07 05:53:37.959223,,,
138.10000610351562,2023-04-07 05:53:37.982102,,,
548.7999877929688,2023-04-07 05:53:38.005327,,,
476.5,2023-04-07 05:53:38.028377,,,
169.75,2023-04-07 05:53:38.051356,,,
547.4000244140625,2023-04-07 05:53:38.074493,,,
71.45000457763672,2023-04-07 05:53:38.097579,,,
140.90000915527344,2023-04-07 05:53:38.120742,,,
140.15000915527344,2023-04-07 05:53:38.143798,,,
58.900001525878906,2023-04-07 05:53:38.167052,,,
534.6500244140625,2023-04-07 05:53:38.190201,,,
94.5,2023-04-07 05:53:38.213032,,,
232.5500030517578,2023-04-07 05:53:38.236084,,,
605.5499877929688,2023-04-07 05:53:38.259194,,,
89.80000305175781,2023-04-07 05:53:38.282113,,,
600.2999877929688,2023-04-07 05:53:38.305737,,,
143.0,2023-04-07 05:53:38.328676,,,
82.0,2023-04-07 05:53:38.352240,,,
84.5,2023-04-07 05:53:38.375046,,,
186.8000030517578,2023-04-07 05:53:38.397917,,,
105.0,2023-04-07 05:53:38.423807,,,
78.9000015258789,2023-04-07 05:53:38.447282,,,
412.0,2023-04-07 05:53:38.470700,,,
188.9499969482422,2023-04-07 05:53:38.493640,,,
115.75,2023-04-07 05:53:38.516595,,,
124.6500015258789,2023-04-07 05:53:38.539552,,,
81.3499984741211,2023-04-07 05:53:38.562325,,,
450.8999938964844,2023-04-07 05:53:38.585334,,,
737.9500122070312,2023-04-07 05:53:38.608156,,,
103.8499984741211,2023-04-07 05:53:38.630871,,,
68.30000305175781,2023-04-07 05:53:38.654451,,,
124.8499984741211,2023-04-07 05:53:38.677388,,,
763.6500244140625,2023-04-07 05:53:38.700526,,,
185.6999969482422,2023-04-07 05:53:38.723459,,,
420.8000183105469,2023-04-07 05:53:38.750284,,,
71.3499984741211,2023-04-07 05:53:38.773234,,,
1189.75,2023-04-07 05:53:38.796396,,,
543.9000244140625,2023-04-07 05:53:38.819775,,,
506.20001220703125,2023-04-07 05:53:38.842554,,,
62.10000228881836,2023-04-07 05:53:38.865420,,,
320.3999938964844,2023-04-07 05:53:38.888466,,,
514.9000244140625,2023-04-07 05:53:38.911323,,,
82.5,2023-04-07 05:53:38.934398,,,
648.7999877929688,2023-04-07 05:53:38.957852,,,
93.30000305175781,2023-04-07 05:53:38.981213,,,
74.5999984741211,2023-04-07 05:53:39.004421,,,
92.70000457763672,2023-04-07 05:53:39.027337,,,
256.8999938964844,2023-04-07 05:53:39.050453,,,
151.15000915527344,2023-04-07 05:53:39.073461,,,
111.5999984741211,2023-04-07 05:53:39.096251,,,
114.0999984741211,2023-04-07 05:53:39.119554,,,
238.9499969482422,2023-04-07 05:53:39.142736,,,
369.95001220703125,2023-04-07 05:53:39.165951,,,
135.6999969482422,2023-04-07 05:53:39.189049,,,
515.5499877929688,2023-04-07 05:53:39.216171,,,
117.95000457763672,2023-04-07 05:53:39.241759,,,
350.6000061035156,2023-04-07 05:53:39.265120,,,
668.2000122070312,2023-04-07 05:53:39.288131,,,
96.20000457763672,2023-04-07 05:53:39.310821,,,
210.8000030517578,2023-04-07 05:53:39.333609,,,
150.65000915527344,2023-04-07 05:53:39.356683,,,
603.5499877929688,2023-04-07 05:53:39.379571,,,
74.1500015258789,2023-04-07 05:53:39.402651,,,
151.25,2023-04-07 05:53:39.425685,,,
176.8000030517578,2023-04-07 05:53:39.449132,,,
76.75,2023-04-07 05:53:39.472294,,,
115.20000457763672,2023-04-07 05:53:39.495100,,,
71.1500015258789,2023-04-07 05:53:39.518047,,,
741.5,2023-04-07 05:53:39.540975,,,
126.0999984741211,2023-04-07 05:53:39.564325,,,
159.90000915527344,2023-04-07 05:53:39.587779,,,
95.55000305175781,2023-04-07 05:53:39.611197,,,
98.1500015258789,2023-04-07 05:53:39.634569,,,
698.2000122070312,2023-04-07 05:53:39.657930,,,
29.0,2023-04-07 05:53:39.680934,,,
225.10000610351562,2023-04-07 05:53:39.704545,,,
92.8499984741211,2023-04-07 05:53:39.727600,,,
288.8999938964844,2023-04-07 05:53:39.751423,,,
146.5500030517578,2023-04-07 05:53:39.777830,,,
248.25,2023-04-07 05:53:39.800785,,,
108.5,2023-04-07 05:53:39.824001,,,
75.05000305175781,2023-04-07 05:53:39.846935,,,
250.40000915527344,2023-04-07 05:53:39.870178,,,
71.9000015258789,2023-04-07 05:53:39.893248,,,
89.80000305175781,2023-04-07 05:53:39.916347,,,
183.0,2023-04-07 05:53:39.939993,,,
64.3499984741211,2023-04-07 05:53:39.963097,,,
588.9500122070312,2023-04-07 05:53:39.986167,,,
70.8499984741211,2023-04-07 05:53:40.009094,,,
58.85000228881836,2023-04-07 05:53:40.032197,,,
82.25,2023-04-07 05:53:40.056173,,,
61.54999923706055,2023-04-07 05:53:40.079113,,,
72.5,2023-04-07 05:53:40.102220,,,
87.75,2023-04-07 05:53:40.125143,,,
487.20001220703125,2023-04-07 05:53:40.148076,,,
91.80000305175781,2023-04-07 05:53:40.171283,,,
41.54999923706055,2023-04-07 05:53:40.194332,,,
96.8499984741211,2023-04-07 05:53:40.217771,,,
224.85000610351562,2023-04-07 05:53:40.243664,,,
59.650001525878906,2023-04-07 05:53:40.266726,,,
436.70001220703125,2023-04-07 05:53:40.289924,,,
247.5,2023-04-07 05:53:40.312827,,,
297.1499938964844,2023-04-07 05:53:40.336264,,,
514.5499877929688,2023-04-07 05:53:40.359671,,,
92.45000457763672,2023-04-07 05:53:40.382826,,,
277.6000061035156,2023-04-07 05:53:40.406007,,,
60.10000228881836,2023-04-07 05:53:40.429247,,,
93.25,2023-04-07 05:53:40.452529,,,
817.9000244140625,2023-04-07 05:53:40.475525,,,
610.5499877929688,2023-04-07 05:53:40.498605,,,
107.5,2023-04-07 05:53:40.522038,,,
265.95001220703125,2023-04-07 05:53:40.545345,,,
127.70000457763672,2023-04-07 05:53:40.568461,,,
567.5,2023-04-07 05:53:40.591355,,,
283.1499938964844,2023-04-07 05:53:40.614437,,,
170.4499969482422,2023-04-07 05:53:40.637681,,,
85.1500015258789,2023-04-07 05:53:40.660859,,,
52.45000076293945,2023-04-07 05:53:40.684196,,,
384.25,2023-04-07 05:53:40.707309,,,
74.75,2023-04-07 05:53:40.730343,,,
250.1999969482422,2023-04-07 05:53:40.753488,,,
158.0,2023-04-07 05:53:40.777546,,,
110.95000457763672,2023-04-07 05:53:40.800914,,,
88.20000457763672,2023-04-07 05:53:40.824718,,,
527.1500244140625,2023-04-07 05:53:40.848111,,,
472.5,2023-04-07 05:53:40.871259,,,
315.1000061035156,2023-04-07 05:53:40.894111,,,
541.4500122070312,2023-04-07 05:53:40.917259,,,
296.0,2023-04-07 05:53:40.940378,,,
75.05000305175781,2023-04-07 05:53:40.964177,,,
636.75,2023-04-07 05:53:40.987565,,,
92.8499984741211,2023-04-07 05:53:41.010911,,,
141.40000915527344,2023-04-07 05:53:41.034219,,,
53.04999923706055,2023-04-07 05:53:41.057445,,,
104.95000457763672,2023-04-07 05:53:41.080356,,,
132.8000030517578,2023-04-07 05:53:41.103663,,,
228.5,2023-04-07 05:53:41.126825,,,
426.8999938964844,2023-04-07 05:53:41.150192,,,
84.25,2023-04-07 05:53:41.173235,,,
110.55000305175781,2023-04-07 05:53:41.196128,,,
145.3000030517578,2023-04-07 05:53:41.219310,,,
472.3500061035156,2023-04-07 05:53:41.242341,,,
678.1000366210938,2023-04-07 05:53:41.266062,,,
118.1500015258789,2023-04-07 05:53:41.289461,,,
89.6500015258789,2023-04-07 05:53:41.313237,,,
83.55000305175781,2023-04-07 05:53:41.336480,,,
73.9000015258789,2023-04-07 05:53:41.359697,,,
71.6500015258789,2023-04-07 05:53:41.382926,,,
131.1999969482422,2023-04-07 05:53:41.405924,,,
71.0,2023-04-07 05:53:41.429047,,,
71.20000457763672,2023-04-07 05:53:41.453027,,,
614.5499877929688,2023-04-07 05:53:41.476265,,,
1245.9500732421875,2023-04-07 05:53:41.499349,,,
170.5500030517578,2023-04-07 05:53:41.522321,,,
92.4000015258789,2023-04-07 05:53:41.545573,,,
103.0999984741211,2023-04-07 05:53:41.569083,,,
147.5500030517578,2023-04-07 05:53:41.592063,,,
107.45000457763672,2023-04-07 05:53:41.615282,,,
111.80000305175781,2023-04-07 05:53:41.638609,,,
534.3500366210938,2023-04-07 05:53:41.661656,,,
244.60000610351562,2023-04-07 05:53:41.684759,,,
81.25,2023-04-07 05:53:41.707746,,,
114.05000305175781,2023-04-07 05:53:41.730869,,,
320.20001220703125,2023-04-07 05:53:41.754207,,,
583.75,2023-04-07 05:53:41.777461,,,
434.5500183105469,2023-04-07 05:53:41.804970,,,
89.70000457763672,2023-04-07 05:53:41.828134,,,
101.80000305175781,2023-04-07 05:53:41.851219,,,
66.30000305175781,2023-04-07 05:53:41.874180,,,
156.40000915527344,2023-04-07 05:53:41.897210,,,
38.25,2023-04-07 05:53:41.923891,,,
310.3500061035156,2023-04-07 05:53:41.948957,,,
86.0,2023-04-07 05:53:41.972226,,,
154.25,2023-04-07 05:53:41.995212,,,
214.0500030517578,2023-04-07 05:53:42.018466,,,
502.1499938964844,2023-04-07 05:53:42.042180,,,
87.30000305175781,2023-04-07 05:53:42.066432,,,
1245.6500244140625,2023-04-07 05:53:42.089780,,,
248.65000915527344,2023-04-07 05:53:42.112758,,,
149.15000915527344,2023-04-07 05:53:42.135883,,,
375.1000061035156,2023-04-07 05:53:42.159244,,,
91.80000305175781,2023-04-07 05:53:42.182485,,,
389.6000061035156,2023-04-07 05:53:42.208683,,,
84.3499984741211,2023-04-07 05:53:42.231587,,,
760.7999877929688,2023-04-07 05:53:42.254474,,,
407.25,2023-04-07 05:53:42.277840,,,
666.9500122070312,2023-04-07 05:53:42.303390,,,
493.70001220703125,2023-04-07 05:53:42.326809,,,
93.8499984741211,2023-04-07 05:53:42.349857,,,
79.75,2023-04-07 05:53:42.372801,,,
159.6999969482422,2023-04-07 05:53:42.395834,,,
233.6999969482422,2023-04-07 05:53:42.418870,,,
79.0,2023-04-07 05:53:42.442257,,,
74.95000457763672,2023-04-07 05:53:42.465516,,,
366.6000061035156,2023-04-07 05:53:42.488865,,,
143.65000915527344,2023-04-07 05:53:42.511997,,,
201.5500030517578,2023-04-07 05:53:42.534977,,,
487.75,2023-04-07 05:53:42.559076,,,
59.54999923706055,2023-04-07 05:53:42.581970,,,
386.6499938964844,2023-04-07 05:53:42.605336,,,
113.30000305175781,2023-04-07 05:53:42.629182,,,
98.4000015258789,2023-04-07 05:53:42.652294,,,
66.30000305175781,2023-04-07 05:53:42.675529,,,
317.8999938964844,2023-04-07 05:53:42.698628,,,
532.2999877929688,2023-04-07 05:53:42.722265,,,
210.10000610351562,2023-04-07 05:53:42.745500,,,
381.8500061035156,2023-04-07 05:53:42.768862,,,
113.55000305175781,2023-04-07 05:53:42.792191,,,
115.8499984741211,2023-04-07 05:53:42.819481,,,
61.45000076293945,2023-04-07 05:53:42.842728,,,
626.3500366210938,2023-04-07 05:53:42.865951,,,
526.6000366210938,2023-04-07 05:53:42.888791,,,
435.95001220703125,2023-04-07 05:53:42.912080,,,
111.3499984741211,2023-04-07 05:53:42.937921,,,
432.3000183105469,2023-04-07 05:53:42.962515,,,
68.6500015258789,2023-04-07 05:53:42.985957,,,
956.6500244140625,2023-04-07 05:53:43.008927,,,
146.0500030517578,2023-04-07 05:53:43.032129,,,
421.5500183105469,2023-04-07 05:53:43.055498,,,
52.0,2023-04-07 05:53:43.078667,,,
76.8499984741211,2023-04-07 05:53:43.101951,,,
247.5,2023-04-07 05:53:43.127471,,,
123.9000015258789,2023-04-07 05:53:43.150827,,,
79.25,2023-04-07 05:53:43.173733,,,
126.6500015258789,2023-04-07 05:53:43.196770,,,
73.75,2023-04-07 05:53:43.219957,,,
73.25,2023-04-07 05:53:43.242891,,,
308.70001220703125,2023-04-07 05:53:43.266097,,,
50.0,2023-04-07 05:53:43.280484,,,
,2023-04-07 05:53:43.283008,,,70.0
,2023-04-07 05:53:46.109871,"tensor(3.3107, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.3107, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:53:46.318601,,3.3106679916381836,71.0
,2023-04-07 05:53:49.801035,"tensor(3.2240, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.2240, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:53:50.515464,"tensor(3.2996, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.2996, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:53:51.223801,"tensor(3.2555, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.2555, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:53:51.934653,"tensor(3.3067, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.3067, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:53:52.641176,"tensor(3.2799, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.2799, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:53:53.356384,"tensor(3.2348, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.2348, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:53:54.061035,"tensor(3.1793, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.1793, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:53:54.765497,"tensor(3.3276, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.3276, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:53:55.482606,"tensor(3.3038, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.3038, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:53:56.197224,"tensor(3.2515, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.2515, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:53:56.911978,"tensor(3.3501, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.3501, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:53:57.618111,"tensor(3.3454, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.3454, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:53:58.335286,"tensor(3.3740, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.3740, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:53:59.036367,"tensor(3.2284, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.2284, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:53:59.908950,"tensor(3.2762, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.2762, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:54:00.816449,"tensor(3.2777, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.2777, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:54:01.818314,"tensor(3.2812, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.2812, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:54:02.527857,"tensor(3.4280, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.4280, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:54:03.238730,"tensor(3.3821, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.3821, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:54:03.968162,"tensor(3.1778, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.1778, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:54:04.682314,"tensor(3.2801, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.2801, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:54:05.397222,"tensor(3.3303, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.3303, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:54:06.103039,"tensor(3.2592, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.2592, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:54:06.818407,"tensor(3.3569, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.3569, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:54:07.533922,"tensor(3.3391, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.3391, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:54:08.268490,"tensor(3.4148, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.4148, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:54:08.967700,"tensor(3.3243, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.3243, device='cuda:0', grad_fn=<AddBackward0>)",
,2023-04-07 05:54:09.258039,"tensor(3.4167, device='cuda:0', grad_fn=<AddBackward0>)","tensor(3.4167, device='cuda:0', grad_fn=<AddBackward0>)",
1855.3499755859375,2023-04-07 05:54:09.333510,,,
2201.25,2023-04-07 05:54:09.360922,,,
1120.550048828125,2023-04-07 05:54:09.383965,,,
1765.300048828125,2023-04-07 05:54:09.407089,,,
1165.25,2023-04-07 05:54:09.430039,,,
1737.550048828125,2023-04-07 05:54:09.452877,,,
970.9000244140625,2023-04-07 05:54:09.475936,,,
705.5,2023-04-07 05:54:09.499192,,,
949.2000122070312,2023-04-07 05:54:09.522081,,,
1557.9500732421875,2023-04-07 05:54:09.545474,,,
761.75,2023-04-07 05:54:09.568546,,,
978.5499877929688,2023-04-07 05:54:09.591974,,,
1054.4500732421875,2023-04-07 05:54:09.614882,,,
286.8000183105469,2023-04-07 05:54:09.637775,,,
417.75,2023-04-07 05:54:09.661163,,,
471.5500183105469,2023-04-07 05:54:09.684164,,,
778.75,2023-04-07 05:54:09.707240,,,
886.7000122070312,2023-04-07 05:54:09.730168,,,
904.9500122070312,2023-04-07 05:54:09.753118,,,
964.2999877929688,2023-04-07 05:54:09.776146,,,
488.5,2023-04-07 05:54:09.798808,,,
377.6000061035156,2023-04-07 05:54:09.821684,,,
753.7000122070312,2023-04-07 05:54:09.844396,,,
721.25,2023-04-07 05:54:09.867116,,,
712.1000366210938,2023-04-07 05:54:09.890109,,,
399.0,2023-04-07 05:54:09.913020,,,
315.25,2023-04-07 05:54:09.935962,,,
1176.4000244140625,2023-04-07 05:54:09.959262,,,
242.90000915527344,2023-04-07 05:54:09.982117,,,
295.6499938964844,2023-04-07 05:54:10.005123,,,
522.6000366210938,2023-04-07 05:54:10.027762,,,
356.45001220703125,2023-04-07 05:54:10.050727,,,
410.3500061035156,2023-04-07 05:54:10.073643,,,
388.95001220703125,2023-04-07 05:54:10.096458,,,
807.6000366210938,2023-04-07 05:54:10.119568,,,
260.3500061035156,2023-04-07 05:54:10.142298,,,
387.5500183105469,2023-04-07 05:54:10.165705,,,
267.0,2023-04-07 05:54:10.188401,,,
267.3500061035156,2023-04-07 05:54:10.211130,,,
223.4499969482422,2023-04-07 05:54:10.234089,,,
200.5,2023-04-07 05:54:10.257007,,,
306.20001220703125,2023-04-07 05:54:10.280506,,,
112.0,2023-04-07 05:54:10.303250,,,
274.5,2023-04-07 05:54:10.326017,,,
1061.5,2023-04-07 05:54:10.349057,,,
437.5500183105469,2023-04-07 05:54:10.376083,,,
321.95001220703125,2023-04-07 05:54:10.399180,,,
192.0500030517578,2023-04-07 05:54:10.422203,,,
149.0500030517578,2023-04-07 05:54:10.445027,,,
272.6000061035156,2023-04-07 05:54:10.468067,,,
124.0999984741211,2023-04-07 05:54:10.490940,,,
1030.9500732421875,2023-04-07 05:54:10.513957,,,
117.1500015258789,2023-04-07 05:54:10.536798,,,
491.0,2023-04-07 05:54:10.559750,,,
217.5500030517578,2023-04-07 05:54:10.583215,,,
115.8499984741211,2023-04-07 05:54:10.607151,,,
